BALCONY_GUARDS,CONFIRMED_STOREYS,CONFIRMED_UNITS,ELEVATORS,ENTRANCE_DOORS_WINDOWS,ENTRANCE_LOBBY,EVALUATION_COMPLETED_ON,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,GARBAGE_BIN_STORAGE_AREA,GARBAGE_CHUTE_ROOMS,GRAFFITI,GRID,INTERIOR_LIGHTING_LEVELS,INTERIOR_WALL_CEILING_FLOOR,INTERNAL_GUARDS_HANDRAILS,LATITUDE,LAUNDRY_ROOMS,LONGITUDE,NO_OF_AREAS_EVALUATED,OTHER_FACILITIES,PARKING_AREA,PROPERTY_TYPE,RESULTS_OF_SCORE,RSN,SCORE,SECURITY,SITE_ADDRESS,STAIRWELLS,STORAGE_AREAS_LOCKERS,WARD,WARDNAME,WATER_PEN_EXT_BLDG_ELEMENTS,X,Y,YEAR_BUILT,YEAR_EVALUATED,YEAR_REGISTERED,_id
5,5,54,5,5,5,2019-11-05,4,5,4,4,N/A,5,N1628,5,4,5,43.7343053211,5,-79.307065705,18,N/A,4,PRIVATE,Evaluation needs to be conducted in 3 years,4154878,93,5,1700 VICTORIA PARK AVE,5,4,16,Don Valley East,5,320326.385,4843611.746,1958,2019,2017,33386
4,7,93,5,5,5,2019-11-05,5,4,5,5,5,5,N1628,5,5,5,43.7350883959,5,-79.3075489719,19,N/A,5,PRIVATE,Evaluation needs to be conducted in 3 years,4154882,98,5,1704 VICTORIA PARK AVE,5,5,16,Don Valley East,5,320287.254,4843698.648,1966,2019,2017,33387
3,4,59,3,4,3,2019-11-05,3,3,3,4,3,5,N1628,5,3,4,43.735657495,3,-79.3078726793,18,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4154881,74,5,1710 VICTORIA PARK AVE,5,N/A,16,Don Valley East,4,320261.032,4843761.809,1968,2019,2017,33388
2,17,400,4,4,3,2019-11-05,4,4,4,3,3,5,W0524,3,3,4,43.7005890595,4,-79.5159933375,18,N/A,4,TCHC,Evaluation needs to be conducted in 2 years,4155160,71,5,1901 WESTON RD,3,N/A,05,York South-Weston,2,303495.37,4839848.29,1973,2019,2017,33389
4,8,62,5,5,4,2019-11-05,4,4,4,3,N/A,5,W0524,5,4,3,43.702981103,4,-79.526148917,17,N/A,2,PRIVATE,Evaluation needs to be conducted in 2 years,4155173,81,5,2180 WESTON RD,4,N/A,05,York South-Weston,4,302676.666,4840115.227,1962,2019,2017,33390
4,8,76,5,4,4,2019-11-05,3,4,4,3,N/A,5,W0524,5,3,3,43.703114245,4,-79.526528746,17,N/A,2,PRIVATE,Evaluation needs to be conducted in 2 years,4240549,74,5,2190 WESTON RD,2,N/A,05,York South-Weston,3,302646.059,4840130.027,1962,2019,2017,33391
5,6,93,4,5,5,2019-11-05,5,4,3,4,N/A,5,W0524,5,5,4,43.7035934796,4,-79.5272812231,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 3 years,4155170,87,5,2220 WESTON RD,4,N/A,05,York South-Weston,4,302585.697,4840182.329,1961,2019,2017,33392
5,6,65,4,5,5,2019-11-05,5,4,3,4,N/A,5,W0524,5,5,4,43.7038338513,4,-79.5276770642,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 3 years,4155169,87,5,2222 WESTON RD,4,N/A,05,York South-Weston,4,302553.804,4840209.042,1961,2019,2017,33393
3,19,150,4,4,4,2019-11-05,3,4,3,3,3,5,W0524,5,3,3,43.7040183112,4,-79.5281921878,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4155168,70,4,2240 WESTON RD,2,N/A,05,York South-Weston,3,302512.295,4840229.548,1967,2019,2017,33394
2,12,101,2,3,3,2019-11-05,3,3,4,3,N/A,4,W0524,5,2,3,43.7045706478,3,-79.5274315017,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4250529,64,5,2255 WESTON RD,3,N/A,05,York South-Weston,3,302573.625,4840290.883,1965,2019,2017,33395
3,9,116,3,4,3,2019-11-05,3,4,3,3,3,4,W0524,2,2,3,43.7043341171,3,-79.5286680785,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4155167,62,4,2260 WESTON RD,2,N/A,05,York South-Weston,4,302473.953,4840264.645,1962,2019,2017,33396
N/A,4,34,4,4,4,2019-11-05,4,3,3,3,N/A,5,W0524,3,3,4,43.7048289088,4,-79.5282351349,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4155154,72,4,2263 WESTON RD,3,3,05,York South-Weston,4,302508.867,4840319.597,1957,2019,2017,33397
N/A,3,10,N/A,3,3,2019-11-05,3,3,3,4,N/A,5,W0525,3,3,4,43.7094051154,3,-79.5081946065,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4155142,68,3,131 WOODWARD AVE,3,3,05,York South-Weston,5,304124.096,4840827.536,1954,2019,2019,33398
N/A,3,11,N/A,3,3,2019-11-05,4,3,3,3,N/A,5,W0522,3,3,3,43.7193441753,3,-79.4807780545,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154361,66,3,2618 KEELE ST,4,3,05,York South-Weston,4,306333.319,4841931.806,1955,2019,,33399
N/A,3,11,N/A,3,3,2019-11-05,3,4,3,3,N/A,5,W0522,3,3,4,43.7197822126,3,-79.4809670632,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154359,68,4,2622 KEELE ST,3,N/A,05,York South-Weston,4,306318.079,4841980.465,1954,2019,2017,33400
4,3,11,N/A,3,4,2019-11-05,4,4,3,4,N/A,5,W0523,3,4,4,43.7203778821,4,-79.4802346751,17,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4154314,79,4,2623 KEELE ST,4,4,05,York South-Weston,5,306377.076,4842046.653,1965,2019,2017,33401
N/A,3,12,N/A,3,4,2019-11-05,4,3,3,3,N/A,5,W0523,4,3,3,43.7208097276,4,-79.4802643033,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154315,72,5,2637 KEELE ST,3,N/A,05,York South-Weston,4,306374.678,4842094.627,1958,2019,2017,33402
N/A,3,11,N/A,4,4,2019-11-05,4,3,4,3,N/A,5,W0522,4,3,3,43.719032062,4,-79.4807128716,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154362,74,4,2616 KEELE ST,4,3,05,York South-Weston,4,306338.579,4841897.134,1956,2019,,33403
4,4,61,4,3,4,2019-11-05,3,4,3,4,4,5,N1627,5,3,5,43.7359570079,3,-79.3424850802,19,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4154781,81,5,1065 DON MILLS RD,4,5,16,Don Valley East,5,317472.816,4843789.209,1959,2019,2017,33404
5,4,61,4,3,4,2019-11-05,3,4,4,4,4,5,N1627,5,3,5,43.7365519445,4,-79.3426250129,19,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154782,83,5,1071 DON MILLS RD,4,5,16,Don Valley East,5,317461.42,4843855.285,1959,2019,2017,33405
4,3,22,N/A,4,4,2019-11-05,4,4,4,4,N/A,4,N1626,4,4,4,43.7296231655,4,-79.3421637417,16,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4269869,80,4,110 COTTONWOOD DR,4,N/A,16,Don Valley East,4,317500.023,4843085.579,1959,2019,2017,33406
3,4,78,5,3,5,2019-11-05,3,5,3,3,N/A,5,N1628,3,3,5,43.7270242372,3,-79.315596986,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154873,76,5,11 ECCLESTON DR,5,N/A,16,Don Valley East,3,319640.935,4842801.313,1962,2019,2017,33407
3,4,60,5,3,5,2019-11-05,5,5,5,3,N/A,3,N1628,3,3,5,43.7269029771,5,-79.3160560854,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154872,80,3,17 ECCLESTON DR,5,3,16,Don Valley East,5,319603.978,4842787.76,1960,2019,2018,33408
3,4,61,5,3,5,2019-11-05,3,5,3,3,N/A,5,N1628,5,3,5,43.7272222643,5,-79.3179806814,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154870,80,5,25 ECCLESTON DR,5,3,16,Don Valley East,3,319448.845,4842822.894,1958,2019,2019,33409
3,4,60,5,3,5,2019-11-05,3,3,3,3,N/A,2,N1628,3,3,5,43.726552797,5,-79.31980992,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154890,74,5,55 ECCLESTON DR,5,5,16,Don Valley East,3,319295.23,4842735.247,1960,2019,2017,33410
3,3,20,N/A,4,5,2019-11-05,4,4,5,4,N/A,5,N1628,3,4,4,43.7305607276,5,-79.3055621564,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154877,84,4,10 ELVASTON DR,5,5,16,Don Valley East,4,320448.469,4843196.023,1959,2019,2017,33411
N/A,3,14,N/A,4,3,2019-11-05,4,4,4,4,N/A,5,W0525,4,3,3,43.703370512,4,-79.516414059,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4155151,74,3,50 JOHN ST,3,4,05,York South-Weston,4,303461.293,4840158.234,1940,2019,2017,33412
5,7,92,5,5,5,2019-11-05,4,5,4,4,4,4,N1628,4,4,4,43.725414029,5,-79.305833904,18,N/A,4,PRIVATE,Evaluation needs to be conducted in 3 years,4154851,88,5,1770 EGLINTON AVE E,4,N/A,16,Don Valley East,4,320427.646,4842625.168,1982,2019,2017,33413
5,9,203,5,5,5,2019-11-05,4,5,4,4,4,5,N1628,4,4,4,43.7253877912,5,-79.3050020406,19,5,4,PRIVATE,Evaluation needs to be conducted in 3 years,4154852,89,5,1780 EGLINTON AVE E,4,N/A,16,Don Valley East,4,320494.935,4842621.455,1982,2019,2017,33414
5,9,117,5,5,5,2019-11-05,4,5,4,4,4,5,N1628,4,4,4,43.7260589813,5,-79.304742007,19,5,4,PRIVATE,Evaluation needs to be conducted in 3 years,4154853,89,5,1790 EGLINTON AVE E,4,N/A,16,Don Valley East,4,320629.546,4842567.701,1982,2019,2017,33415
3,23,262,3,4,3,2019-11-05,3,4,2,3,2,4,W0734,3,2,3,43.7242716939,3,-79.5134047928,18,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4154222,60,5,170 CHALKFARM DR,2,N/A,07,Humber River-Black Creek,3,303704.517,4842479.159,1972,2019,2017,33416
5,4,48,4,4,5,2019-11-05,4,4,4,5,N/A,5,N1628,3,5,4,43.7284796451,5,-79.3050102685,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 3 years,4154868,87,5,1 BIGGIN CRT,4,5,16,Don Valley East,4,320493.467,4842964.937,1955,2019,2017,33417
N/A,3,11,N/A,4,3,2019-11-05,4,3,4,4,N/A,5,N0627,4,4,4,43.7252112669,4,-79.509276294,15,N/A,2,PRIVATE,Evaluation needs to be conducted in 2 years,4154433,79,5,28 HEATHROW DR,4,N/A,06,York Centre,5,304037.158,4842583.484,1965,2019,2017,33418
N/A,3,11,N/A,3,4,2019-11-05,4,3,3,4,N/A,5,N0627,4,4,4,43.7253655366,4,-79.5088869667,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154432,76,5,32 HEATHROW DR,3,N/A,06,York Centre,4,304068.528,4842600.618,1965,2019,2017,33419
3,21,326,3,2,2,2019-11-05,3,3,3,2,2,3,W0527,3,3,4,43.6991400934,3,-79.5152292852,19,3,3,TCHC,Evaluation needs to be conducted in 1 year,4155873,56,2,5 BELLEVUE CRES,3,N/A,05,York South-Weston,3,303556.925,4839687.3,1971,2019,2017,33420
4,4,43,3,3,3,2019-11-05,3,3,4,4,N/A,5,N1627,4,3,5,43.7355150514,4,-79.3423451997,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154780,76,5,1063 DON MILLS RD,4,N/A,16,Don Valley East,5,317484.175,4843740.129,1960,2019,2017,33421
4,3,22,N/A,4,4,2019-11-05,4,4,4,4,N/A,4,N1626,4,4,4,43.7291186098,4,-79.3420518075,16,N/A,5,PRIVATE,Evaluation needs to be conducted in 2 years,4154791,81,4,46 FOXDEN RD,4,N/A,16,Don Valley East,4,317497.677,4843021.001,1958,2019,2017,33422
4,4,48,4,4,3,2019-11-05,4,4,4,4,N/A,5,N1626,4,3,4,43.7328949656,4,-79.3478617337,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154794,76,4,4 OVERLAND DR,3,3,16,Don Valley East,4,317113.567,4843461.388,1961,2019,2019,33423
4,5,71,4,4,4,2019-11-05,4,4,4,5,5,5,N1627,5,5,4,43.73018689,4,-79.340902799,19,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4264301,85,4,60 NORTH HILLS TER,4,4,16,Don Valley East,4,317616.98,4843168.044,1961,2019,2017,33424
N/A,3,10,N/A,4,4,2019-11-05,3,4,3,5,N/A,5,W0523,2,4,4,43.7108573649,4,-79.4707253661,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154309,73,3,1252 LAWRENCE AVE W,4,3,05,York South-Weston,3,307143.633,4840989.2,1958,2019,2017,33425
3,13,207,4,3,4,2019-11-05,3,4,3,3,3,5,W0526,4,2,4,43.7089112814,3,-79.4794304788,18,N/A,2,PRIVATE,Evaluation needs to be conducted in 2 years,4154356,67,4,1440 LAWRENCE AVE W,3,N/A,05,York South-Weston,3,306442.181,4840772.807,1967,2019,2017,33426
4,13,214,4,3,4,2019-11-05,3,3,4,3,2,5,W0526,3,2,4,43.7089535721,2,-79.4805254034,18,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4169109,64,4,1442 LAWRENCE AVE W,2,N/A,05,York South-Weston,4,306428.133,4840717.808,1967,2019,2017,33427
3,4,24,3,3,4,2019-11-05,2,3,4,3,N/A,5,W0529,3,2,3,43.705269832,4,-79.4911827537,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154298,67,4,1619 LAWRENCE AVE W,4,4,05,York South-Weston,3,305495.106,4840368.12,1962,2019,,33428
3,27,420,3,4,4,2019-11-05,2,4,4,2,3,5,W0525,3,4,4,43.702394009,3,-79.519023817,20,4,4,PRIVATE,Evaluation needs to be conducted in 2 years,4268538,72,4,33 KING ST,4,4,05,York South-Weston,4,303250.926,4840049.806,1974,2019,2017,33429
4,12,119,4,4,4,2019-11-05,4,4,3,5,5,5,W0524,4,4,5,43.7019082741,4,-79.5198266294,20,4,5,SOCIAL HOUSING,Evaluation needs to be conducted in 3 years,4155158,86,5,15 KING ST,4,4,05,York South-Weston,5,303186.471,4839994.908,1994,2019,2017,33430
5,4,66,4,5,5,2019-11-05,5,5,5,5,N/A,5,N1628,3,5,4,43.728756862,5,-79.3062091197,18,N/A,4,PRIVATE,Evaluation needs to be conducted in 3 years,4154865,94,5,7 BIGGIN CRT,5,5,16,Don Valley East,5,320396.815,4842995.508,1951,2019,2017,33431
3,23,263,3,3,4,2019-11-05,2,4,2,3,2,4,W0734,3,3,4,43.7240484372,3,-79.5118150261,18,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4154221,61,5,180 CHALKFARM DR,2,N/A,07,Humber River-Black Creek,3,303832.597,4842454.334,1972,2019,2017,33432
4,28,223,4,4,4,2019-11-05,4,4,4,3,2,4,W0734,3,3,4,43.7242171,4,-79.510651122,19,4,2,PRIVATE,Evaluation needs to be conducted in 2 years,4154220,71,5,200 CHALKFARM DR,2,N/A,07,Humber River-Black Creek,3,303926.11,4842474.01,1974,2019,2017,33433
5,6,65,4,4,5,2019-11-04,4,4,5,4,3,5,N1625,4,3,5,43.7596033924,4,-79.3222223212,18,N/A,5,PRIVATE,Evaluation needs to be conducted in 3 years,4154904,86,5,66 PARKWOODS VILLAGE DR,5,N/A,16,Don Valley East,3,319099.419,4846419.464,1962,2019,2017,33434
5,6,85,5,5,5,2019-11-04,5,4,4,4,5,5,N1625,5,5,5,43.7609163108,5,-79.3224297543,19,N/A,4,PRIVATE,Evaluation needs to be conducted in 3 years,4154914,96,5,77 PARKWOODS VILLAGE DR,5,5,16,Don Valley East,5,319082.404,4846565.29,1962,2019,2017,33435
5,7,68,4,4,5,2019-11-04,5,4,5,4,5,5,N1625,5,4,5,43.7613478406,4,-79.323202558,19,5,4,SOCIAL HOUSING,Evaluation needs to be conducted in 3 years,4155895,92,5,83 PARKWOODS VILLAGE DR,4,N/A,16,Don Valley East,5,319020.075,4846613.101,1994,2019,2017,33436
4,6,75,4,5,5,2019-11-04,4,4,4,5,5,5,S0432,5,4,4,43.654209663,4,-79.459398889,20,5,4,SOCIAL HOUSING,Evaluation needs to be conducted in 3 years,4153054,87,5,515 PARKSIDE DR,4,4,04,Parkdale-High Park,3,308059.191,4834697.288,1990,2019,2017,33437
5,16,230,4,3,4,2019-11-04,3,3,3,4,4,5,S0428,4,3,4,43.655223679,3,-79.464807315,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4155883,73,4,66 PACIFIC AVE,3,N/A,04,Parkdale-High Park,4,307631.129,4834855.689,1965,2019,2017,33438
5,17,243,5,5,5,2019-11-04,5,5,4,4,4,5,S0428,5,5,5,43.6571573337,5,-79.4647771493,18,N/A,2,PRIVATE,Evaluation needs to be conducted in 3 years,4156433,91,5,111 PACIFIC AVE,4,N/A,04,Parkdale-High Park,4,307625.459,4835023.595,1986,2019,2017,33439
3,3,26,N/A,3,3,2019-11-04,3,3,3,4,N/A,5,S0435,4,3,3,43.6411898546,3,-79.4371749359,15,N/A,N/A,PRIVATE,Evaluation needs to be conducted in 2 years,4153064,68,5,12 LANSDOWNE AVE,3,N/A,04,Parkdale-High Park,3,309853.179,4833250.942,1979,2019,2017,33440
4,6,64,4,4,5,2019-11-04,4,4,4,4,4,5,N1623,4,4,4,43.737437381,4,-79.3445204322,20,4,4,PRIVATE,Evaluation needs to be conducted in 2 years,4250549,83,5,980 LAWRENCE AVE E,4,4,16,Don Valley East,4,317308.56,4843953.37,1958,2019,2017,33441
4,7,69,4,4,4,2019-11-04,4,4,4,4,4,5,N1627,4,4,4,43.737112527,4,-79.3420220409,19,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4154783,81,4,1001 LAWRENCE AVE E,4,4,16,Don Valley East,4,317509.87,4843917.656,1962,2019,2017,33442
4,4,77,4,4,4,2019-11-04,4,4,4,4,4,5,N1624,4,4,4,43.7379925253,4,-79.3424983362,19,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4154798,81,4,1002 LAWRENCE AVE E,4,4,16,Don Valley East,4,317471.319,4844015.35,1954,2019,2017,33443
4,4,65,4,4,4,2019-11-04,4,4,4,4,4,5,N1624,4,4,4,43.7382018911,4,-79.3414669469,19,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4154799,81,4,1004 LAWRENCE AVE E,4,4,16,Don Valley East,4,317554.35,4844038.767,1958,2019,2017,33444
3,14,189,4,2,4,2019-11-04,4,3,4,3,3,5,S0437,3,3,3,43.6381925177,3,-79.4297211776,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4152964,67,4,1251 KING ST W,3,N/A,04,Parkdale-High Park,3,310454.821,4832918.412,1972,2019,2017,33445
N/A,11,136,4,4,4,2019-11-04,4,4,4,3,3,5,S0437,3,4,4,43.6375544172,4,-79.4328522141,19,4,4,SOCIAL HOUSING,Evaluation needs to be conducted in 2 years,4152978,79,5,1355 KING ST W,4,4,04,Parkdale-High Park,4,310202.251,4832847.329,1976,2019,2017,33446
4,4,234,5,4,5,2019-11-04,3,5,4,4,4,5,N1625,3,4,4,43.7543911907,4,-79.3162260546,19,4,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154906,81,4,250 CASSANDRA BLVD,4,N/A,16,Don Valley East,4,319583.529,4845841.461,1966,2019,2017,33447
4,8,43,4,5,4,2019-11-04,4,4,4,4,N/A,5,S0436,4,4,4,43.6382286578,4,-79.4382671328,18,N/A,4,PRIVATE,Evaluation needs to be conducted in 3 years,4153015,87,5,32 MAYNARD AVE,5,5,04,Parkdale-High Park,5,309765.298,4832921.915,1960,2019,2017,33448
5,12,164,4,4,5,2019-11-04,3,5,4,4,3,5,N1625,4,3,4,43.753625037,4,-79.3156353,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4156461,80,4,265 CASSANDRA BLVD,4,N/A,16,Don Valley East,4,319617.966,4845769.707,1965,2019,2017,33449
4,4,83,4,4,4,2019-11-04,3,4,4,4,4,4,N1625,3,4,4,43.7547279598,4,-79.3146445734,18,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4154905,77,4,270 CASSANDRA BLVD,4,N/A,16,Don Valley East,3,319710.799,4845879.156,1969,2019,2017,33450
5,12,164,4,4,4,2019-11-04,4,5,4,4,3,5,N1625,4,3,4,43.753301871,5,-79.314659512,18,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4156043,82,4,275 CASSANDRA BLVD,4,N/A,16,Don Valley East,4,319753.276,4845811.004,1965,2019,2017,33451
3,3,11,N/A,3,3,2019-11-04,4,3,4,4,N/A,5,N1624,4,5,4,43.7388622795,4,-79.3416192822,17,N/A,5,PRIVATE,Evaluation needs to be conducted in 2 years,4156620,82,5,1 WINGREEN CRT,5,4,16,Don Valley East,5,,,1950,2019,2017,33452
3,3,11,N/A,3,3,2019-11-04,3,3,3,5,N/A,5,N1624,4,3,5,43.7395217352,5,-79.342024827,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4156619,76,5,2 WINGREEN CRT,3,4,16,Don Valley East,5,,,1965,2019,2017,33453
3,3,11,N/A,3,3,2019-11-04,4,3,3,5,N/A,5,N1624,5,4,4,43.7389485514,3,-79.3418652477,17,N/A,5,PRIVATE,Evaluation needs to be conducted in 2 years,4285160,79,4,3 WINGREEN CRT,4,4,16,Don Valley East,5,,,1950,2019,2018,33454
3,3,11,N/A,3,3,2019-11-04,3,3,4,5,N/A,5,N1624,4,4,4,43.739250167,3,-79.3428089774,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154797,76,5,6 WINGREEN CRT,4,4,16,Don Valley East,5,317446.031,4844155.022,1965,2019,2017,33455
4,3,11,N/A,3,3,2019-11-04,3,3,3,5,N/A,5,N1624,5,4,4,43.739178679,4,-79.3433554999,17,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4156613,80,5,8 WINGREEN CRT,4,4,16,Don Valley East,5,,,1965,2019,2017,33456
5,7,80,4,4,4,2019-11-04,5,4,5,4,3,5,S0437,4,4,5,43.635361871,4,-79.429350661,19,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4152957,82,3,35 SPENCER AVE,4,3,04,Parkdale-High Park,4,310484.708,4832604.925,1960,2019,2017,33457
3,5,56,5,3,3,2019-11-04,4,4,4,4,N/A,5,S0437,4,4,3,43.635752524,4,-79.429340078,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4152958,76,4,47 SPENCER AVE,4,3,04,Parkdale-High Park,4,310485.527,4832648.324,1962,2019,2017,33458
N/A,4,38,N/A,3,3,2019-11-04,2,3,3,4,N/A,5,S0435,3,2,3,43.6407196162,3,-79.4465973956,14,N/A,N/A,PRIVATE,Evaluation needs to be conducted in 1 year,4153067,63,5,59 RONCESVALLES AVE,2,N/A,04,Parkdale-High Park,3,309092.998,4833198.193,1967,2019,2017,33459
N/A,11,200,5,4,3,2019-11-04,4,4,4,4,4,5,S0434,4,3,3,43.64019946,3,-79.4473075794,18,4,4,SOCIAL HOUSING,Evaluation needs to be conducted in 2 years,4155744,78,5,66 RONCESVALLES AVE,3,N/A,04,Parkdale-High Park,4,309044.957,4833145.277,1977,2019,2017,33460
N/A,3,30,N/A,3,3,2019-11-04,3,3,3,3,N/A,5,S0434,4,3,3,43.6425606472,2,-79.4482030083,14,N/A,N/A,PRIVATE,Evaluation needs to be conducted in 2 years,4153045,67,5,118 RONCESVALLES AVE,3,N/A,04,Parkdale-High Park,4,308963.328,4833402.644,1940,2019,2018,33461
5,6,56,5,4,4,2019-11-04,4,3,4,4,N/A,5,S0437,4,4,5,43.63712357,3,-79.429926502,17,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4152962,82,4,77 SPENCER AVE,4,N/A,04,Parkdale-High Park,4,310438.088,4832800.6,1952,2019,2017,33462
3,4,13,N/A,2,3,2019-11-04,2,2,2,3,N/A,5,S0432,3,3,3,43.6492006854,2,-79.4505020154,15,N/A,N/A,PRIVATE,Evaluation needs to be conducted in 1 year,4153051,59,5,310 RONCESVALLES AVE,3,N/A,04,Parkdale-High Park,3,308777.417,4834140.227,1914,2019,2017,33463
3,4,15,N/A,4,3,2019-11-04,2,3,4,3,N/A,5,S0433,3,3,2,43.6530376051,3,-79.45130402,15,N/A,N/A,PRIVATE,Evaluation needs to be conducted in 1 year,4153071,63,5,467 RONCESVALLES AVE,2,N/A,04,Parkdale-High Park,2,308712.47,4834566.458,1920,2019,2018,33464
3,4,15,N/A,4,4,2019-11-04,3,3,3,3,N/A,5,S0433,3,3,3,43.6531287802,3,-79.4513327974,15,N/A,N/A,PRIVATE,Evaluation needs to be conducted in 2 years,4153072,68,5,469 RONCESVALLES AVE,3,N/A,04,Parkdale-High Park,3,308710.143,4834576.586,1930,2019,2017,33465
5,9,113,4,5,5,2019-11-04,4,5,5,5,4,5,N1625,5,5,5,43.7408614769,4,-79.3286037917,20,5,4,PRIVATE,Evaluation needs to be conducted in 3 years,4154895,94,5,7 ROANOKE RD,5,4,16,Don Valley East,5,318644.915,4844364.837,1963,2019,2017,33466
5,21,330,4,3,3,2019-11-04,3,2,3,3,3,5,S0428,3,3,3,43.655398071,5,-79.4672963222,18,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4152934,67,3,77 QUEBEC AVE,2,N/A,04,Parkdale-High Park,3,307422.34,4834828.072,1969,2019,2017,33467
5,9,113,4,5,5,2019-11-04,4,5,5,5,4,5,N1625,5,5,5,,5,,20,5,4,PRIVATE,Evaluation needs to be conducted in 3 years,4156531,95,5,7-9 ROANOKE RD,5,4,16,Don Valley East,5,318685.876,4844377.291,1963,2019,2017,33468
5,13,111,5,5,5,2019-11-04,5,5,4,3,5,5,N1625,5,5,5,43.74157075,5,-79.328070218,20,4,4,PRIVATE,Evaluation needs to be conducted in 3 years,4154894,94,5,8 ROANOKE RD,5,4,16,Don Valley East,5,318658.575,4844417.316,1962,2019,2017,33469
5,12,101,5,5,5,2019-11-04,5,5,4,4,5,5,N1625,5,5,5,43.7414398255,5,-79.3292349773,20,4,4,PRIVATE,Evaluation needs to be conducted in 3 years,4156233,95,5,10 ROANOKE RD,5,4,16,Don Valley East,5,318749.293,4844445.005,1962,2019,2017,33470
N/A,29,457,3,4,5,2019-11-04,3,4,4,4,3,5,S0429,4,3,4,43.656991644,5,-79.45228586,18,4,3,PRIVATE,Evaluation needs to be conducted in 2 years,4365723,76,5,2350 DUNDAS ST W,2,N/A,04,Parkdale-High Park,3,308623.625,4835029.533,1976,2019,2018,33471
N/A,29,638,3,5,5,2019-11-04,3,4,4,4,3,5,S0429,4,3,4,43.657073675,5,-79.452365262,18,4,3,PRIVATE,Evaluation needs to be conducted in 2 years,4365726,77,5,2360 DUNDAS ST W,2,N/A,04,Parkdale-High Park,3,308621.66,4835039.566,1976,2019,2018,33472
4,7,66,4,3,4,2019-11-04,3,3,4,4,N/A,5,S0436,4,4,4,43.6378411067,5,-79.4395051216,18,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4153012,79,5,150 DOWLING AVE,4,3,04,Parkdale-High Park,4,309665.443,4832878.792,1958,2019,2017,33473
5,4,112,4,5,4,2019-11-04,4,4,4,4,5,5,N1625,4,4,5,43.743508705,3,-79.31620178,20,4,4,PRIVATE,Evaluation needs to be conducted in 2 years,4154892,85,5,74 CURLEW DR,4,4,16,Don Valley East,4,319587.906,4844633.452,1966,2019,2019,33474
